RowID,OrderID,ProductID,Sales,Quantity,Profit
7876,US-2013-123085,TEC-PH-10004328,423,6,-162
7873,US-2013-123085,TEC-PH-10001424,276,5,-110
4607,MX-2013-139661,TEC-PH-10000960,29,1,-12
4221,US-2013-154494,TEC-AC-10003927,23,1,1
4216,US-2013-154494,TEC-AC-10001948,44,2,-19
543,US-2013-130813,FUR-CH-10003514,119,2,-36
9114,US-2013-125605,FUR-CH-10001647,324,5,-162
3770,US-2013-150980,TEC-PH-10002068,26,1,-7
1532,US-2013-125241,FUR-FU-10003283,10,1,-1
5180,US-2013-151008,TEC-AC-10002799,166,4,-25
7941,US-2013-149125,FUR-CH-10001616,49,2,-11
7942,US-2013-149125,FUR-CH-10004478,34,1,-12
7945,US-2013-149125,TEC-AC-10000241,138,6,-44
7947,US-2013-149125,TEC-AC-10003725,44,4,-4
9913,MX-2013-101525,TEC-AC-10000376,295,3,15
300,US-2013-137519,TEC-AC-10000957,414,10,-90
4385,US-2013-164161,FUR-BO-10003221,122,2,-51
1889,US-2013-160486,FUR-BO-10002214,135,2,-88
8320,US-2013-121181,FUR-BO-10001067,150,3,-20
1605,US-2013-142146,FUR-BO-10004504,271,4,-95
1604,US-2013-142146,FUR-CH-10003109,401,7,-114
8167,US-2014-126669,FUR-CH-10001423,174,3,-35
7996,MX-2014-113369,FUR-CH-10001647,259,4,-130
7039,US-2014-139297,TEC-AC-10001013,31,2,-14
8885,US-2014-125101,FUR-CH-10004011,367,2,-37
3717,US-2014-127579,FUR-CH-10002555,52,1,-5
3718,US-2014-127579,FUR-CH-10002547,110,3,-53
3716,US-2014-127579,TEC-AC-10001246,71,3,-22
8593,US-2014-103828,FUR-FU-10000060,32,4,-19
3787,US-2014-156195,FUR-CH-10004547,64,3,-36
2971,US-2014-104808,TEC-AC-10000244,394,4,-256
2970,US-2014-104808,TEC-PH-10002755,59,2,-4
567,US-2014-100237,TEC-AC-10002799,83,2,-12
8669,US-2014-103170,FUR-CH-10003733,33,1,-8
942,US-2014-130085,FUR-CH-10001616,74,3,-16
943,US-2014-130085,TEC-PH-10001587,91,3,-35
945,US-2014-130085,TEC-PH-10003784,116,2,-58
944,US-2014-130085,TEC-PH-10003636,50,1,-15
9172,US-2014-141600,FUR-CH-10001044,40,1,-24
3311,US-2014-162852,FUR-FU-10004790,21,1,-6
8238,US-2014-165799,FUR-CH-10002846,63,2,-17
7289,MX-2014-120733,TEC-AC-10001830,205,2,-123
6196,US-2014-118024,FUR-BO-10001646,313,2,0
8312,US-2014-104094,FUR-BO-10000378,138,2,-28
6353,US-2014-117044,TEC-PH-10002251,212,4,-74
5377,MX-2014-156258,FUR-BO-10002300,493,3,74
5378,MX-2014-156258,TEC-AC-10002664,232,7,-23
9690,US-2014-169635,FUR-FU-10003622,35,5,-18
9415,US-2014-102750,TEC-PH-10000693,99,2,-59
9414,US-2014-102750,TEC-PH-10002127,261,1,-161
9976,US-2014-131954,FUR-FU-10000110,70,4,-47
9980,US-2014-131954,TEC-PH-10002127,782,3,-482
832,MX-2014-164105,FUR-BO-10004472,728,5,121
7911,MX-2014-134894,TEC-AC-10000203,308,3,41
8307,US-2014-152009,FUR-BO-10001042,228,4,-95
8306,US-2014-152009,TEC-PH-10004048,269,4,-130
8439,MX-2011-145884,FUR-TA-10003785,829,3,114
8768,MX-2011-134488,FUR-TA-10002235,501,2,31
9354,US-2011-157840,FUR-TA-10001595,431,3,-59
7890,US-2011-168494,FUR-TA-10000963,747,3,-93
8960,US-2012-109624,FUR-TA-10002979,337,2,-34
3946,MX-2012-149454,FUR-TA-10002088,486,3,36
2984,MX-2012-114860,FUR-TA-10000245,475,2,143
8818,MX-2012-142174,FUR-TA-10003319,1126,7,380
288,MX-2013-153654,FUR-TA-10000317,1023,4,332
5350,MX-2013-129924,FUR-TA-10001371,286,2,43
8763,US-2013-128965,FUR-TA-10000310,168,1,-40
2550,MX-2013-132206,FUR-TA-10004306,805,3,151
5005,MX-2014-112459,FUR-TA-10001100,1012,7,126
4582,MX-2014-156615,FUR-TA-10000671,968,2,-206
1429,MX-2014-118472,FUR-TA-10003597,569,2,14
5668,US-2014-154781,FUR-TA-10000991,909,4,-193
6415,US-2014-168046,FUR-TA-10004154,727,3,-18
5991,MX-2014-137211,FUR-TA-10002093,776,3,213
4203,US-2014-122420,FUR-TA-10001572,1410,5,-88
8642,US-2014-146367,FUR-TA-10004820,1106,4,-42
2635,US-2011-163874,FUR-BO-10002214,452,5,-107
1996,US-2011-121636,FUR-BO-10002968,194,1,-10
551,MX-2011-154116,FUR-BO-10002352,232,3,23
4257,US-2011-165316,FUR-BO-10002346,519,8,58
259,MX-2011-127089,FUR-BO-10001099,265,4,13
2506,MX-2011-167143,FUR-BO-10001867,199,3,17
6153,MX-2011-111766,FUR-BO-10002383,731,7,119
5694,US-2011-153745,FUR-BO-10002325,659,3,0
4820,MX-2011-130008,FUR-BO-10001356,781,4,0
1804,MX-2011-163300,FUR-BO-10004725,826,4,41
7142,MX-2011-100174,FUR-BO-10004452,662,3,224
5971,MX-2011-107370,FUR-BO-10001201,263,4,76
3685,MX-2012-159730,FUR-BO-10002985,719,9,153
5604,US-2012-110870,FUR-BO-10004407,634,7,-40
8246,MX-2012-128636,FUR-BO-10001476,80,1,-2
8906,MX-2012-111836,FUR-BO-10002084,772,4,67
3700,US-2012-110436,FUR-BO-10001356,585,3,0
641,MX-2012-145352,FUR-BO-10001201,461,7,133
9251,MX-2012-109134,FUR-BO-10001042,76,1,-5
9252,MX-2012-109134,FUR-BO-10002142,439,2,-22
2260,MX-2012-146031,FUR-BO-10001042,228,3,-14
4970,MX-2012-106082,FUR-BO-10002975,258,4,13
165,MX-2012-133305,FUR-BO-10003873,837,4,230
5941,MX-2012-161704,FUR-BO-10004459,180,2,-2
6381,MX-2012-100027,FUR-BO-10004472,582,3,218
3122,MX-2012-105900,FUR-BO-10004452,883,4,298
1473,MX-2012-133480,FUR-BO-10002214,181,2,-43
8072,MX-2012-115224,FUR-BO-10000411,931,9,279
286,MX-2013-153654,FUR-BO-10003543,319,3,112
8173,MX-2013-137680,FUR-BO-10004162,916,10,240
239,MX-2013-133417,FUR-BO-10001498,1099,5,233
5305,MX-2013-159142,FUR-BO-10002300,657,3,238
7669,MX-2013-132787,FUR-BO-10002981,182,2,25
2045,MX-2013-140186,FUR-BO-10000728,1768,8,44
2046,MX-2013-140186,FUR-BO-10003499,1167,6,-204
1857,MX-2013-161438,FUR-BO-10002300,657,3,238
8208,MX-2013-138891,FUR-BO-10002782,80,1,25
5373,US-2013-134026,FUR-BO-10004340,705,3,-132
6641,MX-2013-163727,FUR-BO-10000269,199,3,37
4699,MX-2013-160948,FUR-BO-10004899,528,5,-119
9180,MX-2013-113565,FUR-BO-10000636,360,4,95
7295,MX-2013-134663,FUR-BO-10003438,66,1,1
7294,MX-2013-134663,FUR-BO-10003297,378,5,-71
8154,MX-2013-145275,FUR-BO-10003631,79,1,6
8118,MX-2014-156867,FUR-BO-10000624,1867,8,-94
1699,US-2014-125626,FUR-BO-10003463,260,4,-49
7737,MX-2014-143742,FUR-BO-10003291,194,3,24
5104,US-2014-151841,FUR-BO-10002008,66,1,-2
7950,MX-2014-130694,FUR-BO-10002782,717,9,224
5003,MX-2014-112459,FUR-BO-10002352,155,2,15
6239,US-2014-169936,FUR-BO-10001476,322,4,-8
8926,MX-2014-148509,FUR-BO-10000636,540,6,142
9030,MX-2014-104920,FUR-BO-10003438,263,4,3
2760,MX-2014-117478,FUR-BO-10000268,152,2,17
4500,US-2014-108784,FUR-BO-10001483,593,9,-52
372,MX-2014-131366,FUR-BO-10004142,1168,5,307
9854,US-2014-141985,FUR-BO-10001946,89,1,-21
9852,US-2014-141985,FUR-BO-10004425,624,3,31
9305,MX-2014-149552,FUR-BO-10003438,132,2,2
921,MX-2014-166135,FUR-BO-10003284,210,2,8
452,MX-2014-136973,FUR-BO-10002235,463,6,93
4759,MX-2014-169607,FUR-BO-10004472,776,4,291
1295,MX-2014-146990,FUR-BO-10002906,263,4,-30
5687,MX-2014-105200,FUR-BO-10004459,90,1,-1
4528,US-2014-166177,FUR-BO-10004340,705,3,-132
5992,MX-2014-137211,FUR-BO-10004725,826,4,41
558,US-2014-139941,FUR-BO-10004162,183,2,48
9728,US-2011-145674,FUR-CH-10001914,158,5,0
1997,US-2011-121636,FUR-CH-10002846,84,2,4
9935,MX-2011-128111,FUR-CH-10001819,109,3,30
7539,MX-2011-144827,FUR-CH-10001455,470,5,6
6152,MX-2011-111766,FUR-CH-10001795,137,3,24
2656,MX-2011-134873,FUR-CH-10000171,282,6,71
9623,US-2011-160360,FUR-CH-10000677,130,3,0
1210,US-2011-120383,FUR-CH-10004844,178,2,-45
3090,MX-2011-111059,FUR-CH-10003941,729,3,18
2279,US-2011-163860,FUR-CH-10001810,346,9,-69
4892,MX-2011-131478,FUR-CH-10001455,188,2,2
4891,MX-2011-131478,FUR-CH-10004095,2227,9,501
3427,MX-2011-161662,FUR-CH-10003514,159,2,4
5972,MX-2011-107370,FUR-CH-10004095,247,1,56
7496,MX-2011-102344,FUR-CH-10000105,139,6,42
1934,MX-2012-165491,FUR-CH-10003109,382,5,14
7090,US-2012-110576,FUR-CH-10003392,132,3,-33
9633,US-2012-164805,FUR-CH-10004844,445,5,-111
9634,US-2012-164805,FUR-CH-10001658,100,3,-19
506,US-2012-142475,FUR-CH-10001332,198,7,-17
5224,MX-2012-153325,FUR-CH-10003514,159,2,4
5226,MX-2012-153325,FUR-CH-10003354,672,7,76
5225,MX-2012-153325,FUR-CH-10002768,274,3,-48
9317,MX-2012-167892,FUR-CH-10003982,292,3,80
9549,US-2012-110191,FUR-CH-10002374,75,3,-7
4374,MX-2012-162446,FUR-CH-10001675,352,7,0
9249,MX-2012-109134,FUR-CH-10003853,157,3,-29
9601,US-2012-159639,FUR-CH-10004478,45,1,-1
9135,MX-2012-115301,FUR-CH-10003109,305,4,11
3947,MX-2012-149454,FUR-CH-10000326,360,5,99
8921,MX-2012-106166,FUR-CH-10001658,33,1,-6
3566,US-2012-129063,FUR-CH-10000843,742,3,-102
4293,MX-2012-123232,FUR-CH-10003733,446,10,33
6780,MX-2012-153157,FUR-CH-10001795,320,7,56
2301,MX-2012-156776,FUR-CH-10003354,288,3,32
262,MX-2012-138471,FUR-CH-10004467,119,3,15
8588,US-2012-114272,FUR-CH-10001130,195,2,-17
4745,MX-2012-121678,FUR-CH-10000777,251,1,35
4742,MX-2012-121678,FUR-CH-10003844,222,3,19
4741,MX-2012-121678,FUR-CH-10004242,143,3,46
5937,MX-2012-161704,FUR-CH-10003697,126,4,-14
5940,MX-2012-161704,FUR-CH-10001647,173,2,-22
7836,MX-2012-155775,FUR-CH-10004795,269,3,-54
5572,MX-2013-130876,FUR-CH-10003392,307,7,-77
5138,US-2013-130855,FUR-CH-10001332,751,3,-113
9991,US-2013-117198,FUR-CH-10002547,245,5,-28
4849,MX-2013-153920,FUR-CH-10003733,625,14,47
4848,MX-2013-153920,FUR-CH-10000414,115,4,-20
8175,MX-2013-137680,FUR-CH-10000843,247,1,-34
6141,US-2013-134467,FUR-CH-10003706,74,2,-3
9618,MX-2013-128986,FUR-CH-10002653,306,4,0
7257,MX-2013-106922,FUR-CH-10004755,263,3,53
6398,MX-2013-150819,FUR-CH-10003107,464,5,46
5323,US-2013-150189,FUR-CH-10001658,199,6,-37
7342,MX-2013-100538,FUR-CH-10003514,637,8,16
4183,MX-2013-134859,FUR-CH-10003077,28,1,7
8331,MX-2013-115532,FUR-CH-10004572,752,3,56
9927,US-2013-124618,FUR-CH-10003706,186,5,-7
2043,MX-2013-140186,FUR-CH-10000265,146,4,5
4116,MX-2013-154886,FUR-CH-10004669,977,4,232
6115,MX-2013-121748,FUR-CH-10001492,491,2,141
6113,MX-2013-121748,FUR-CH-10000302,210,3,-3
5597,MX-2013-134600,FUR-CH-10004010,132,5,0
3662,MX-2013-161018,FUR-CH-10004844,89,1,-22
4995,MX-2013-103492,FUR-CH-10001675,100,2,0
2909,MX-2013-167738,FUR-CH-10003109,153,2,6
4668,MX-2013-111073,FUR-CH-10004827,153,5,-4
1220,MX-2013-123134,FUR-CH-10004755,351,4,70
1222,MX-2013-123134,FUR-CH-10001795,91,2,16
2551,MX-2013-132206,FUR-CH-10003941,486,2,12
1188,MX-2013-109939,FUR-CH-10003697,188,6,-21
1187,MX-2013-109939,FUR-CH-10001455,659,7,8
9914,MX-2014-118528,FUR-CH-10002088,180,4,9
5311,US-2014-152744,FUR-CH-10001897,970,4,-36
7433,MX-2014-147599,FUR-CH-10004993,258,3,23
7579,MX-2014-135363,FUR-CH-10003982,682,7,187
7648,MX-2014-119431,FUR-CH-10004899,147,2,38
9555,MX-2014-137141,FUR-CH-10001374,128,3,40
5002,MX-2014-112459,FUR-CH-10004219,148,5,9
4476,US-2014-162215,FUR-CH-10001647,259,3,-32
398,MX-2014-139367,FUR-CH-10000430,219,3,25
3057,MX-2014-146269,FUR-CH-10003107,186,2,19
1753,MX-2014-134887,FUR-CH-10002555,482,7,84
196,MX-2014-134922,FUR-CH-10003733,89,2,7
232,MX-2014-107930,FUR-CH-10000343,1219,5,198
234,MX-2014-107930,FUR-CH-10003109,229,3,9
374,MX-2014-131366,FUR-CH-10002132,273,4,96
6558,MX-2014-133179,FUR-CH-10004993,172,2,15
4262,MX-2014-143462,FUR-CH-10001819,73,2,20
4870,US-2014-164245,FUR-CH-10001975,175,2,-15
6281,US-2014-124646,FUR-CH-10003623,178,4,-42
1736,US-2014-139500,FUR-CH-10004795,269,3,-54
6791,MX-2014-129728,FUR-CH-10001423,386,5,39
9511,MX-2014-126221,FUR-CH-10001819,145,4,40
4529,US-2014-166177,FUR-CH-10001897,243,1,-9
2972,MX-2014-141229,FUR-CH-10004746,744,3,270
6873,MX-2014-120810,FUR-CH-10001975,436,5,-38
1795,MX-2014-152968,FUR-CH-10003883,658,7,-66
3384,MX-2014-127733,FUR-CH-10003733,89,2,7
8334,MX-2014-112039,FUR-CH-10001423,386,5,39
4513,MX-2014-120978,FUR-CH-10003982,584,6,161
7445,MX-2014-138569,FUR-CH-10004242,143,3,46
1567,MX-2011-155530,FUR-FU-10004823,60,3,-25
4251,US-2011-165316,FUR-FU-10004458,70,4,-6
797,US-2011-137673,FUR-FU-10000060,24,3,-15
9429,US-2011-156440,FUR-FU-10001617,47,1,-9
7541,MX-2011-144827,FUR-FU-10004339,132,3,-37
2491,MX-2011-107482,FUR-FU-10001791,39,2,-3
5368,US-2011-109127,FUR-FU-10001371,30,3,-3
8224,US-2011-156706,FUR-FU-10003036,57,3,-1
5970,MX-2011-107370,FUR-FU-10003384,127,6,17
5968,MX-2011-107370,FUR-FU-10004450,71,7,4
8560,US-2011-152821,FUR-FU-10000790,8,1,-4
4560,MX-2012-154921,FUR-FU-10004450,51,5,3
7089,US-2012-110576,FUR-FU-10003237,34,3,-16
4818,MX-2012-140179,FUR-FU-10004474,35,2,4
1520,MX-2012-136112,FUR-FU-10001583,91,12,15
2266,US-2012-136000,FUR-FU-10003283,10,1,-1
8247,MX-2012-128636,FUR-FU-10000585,23,3,-15
1042,MX-2012-140018,FUR-FU-10003608,56,7,-11
642,MX-2012-145352,FUR-FU-10004598,20,2,-13
7581,MX-2012-133942,FUR-FU-10000776,51,3,-20
4968,MX-2012-106082,FUR-FU-10004338,38,5,-4
1497,US-2012-116918,FUR-FU-10001142,60,3,-25
25,US-2012-133970,FUR-FU-10001142,181,9,-76
9692,US-2012-117982,FUR-FU-10004288,140,3,-79
1209,MX-2012-159905,FUR-FU-10001135,60,3,-6
744,US-2012-139990,FUR-FU-10000140,62,3,-11
5143,US-2013-130855,FUR-FU-10004339,88,2,-25
5141,US-2013-130855,FUR-FU-10000242,171,4,-23
9989,US-2013-117198,FUR-FU-10004903,30,3,-6
4091,US-2013-104976,FUR-FU-10000242,128,3,-17
7259,MX-2013-106922,FUR-FU-10001135,20,1,-2
7260,MX-2013-106922,FUR-FU-10000850,60,3,9
965,US-2013-108567,FUR-FU-10004915,128,3,-83
7337,US-2013-140774,FUR-FU-10004960,59,3,-20
970,US-2013-111332,FUR-FU-10003901,20,2,-7
1858,MX-2013-161438,FUR-FU-10000585,38,5,-24
8141,US-2013-138709,FUR-FU-10000490,48,5,-10
8423,US-2013-139962,FUR-FU-10000790,60,8,-35
8424,US-2013-139962,FUR-FU-10002800,40,2,-8
6218,US-2013-100965,FUR-FU-10002751,20,1,-11
6219,US-2013-100965,FUR-FU-10003297,347,8,-179
8377,MX-2013-109981,FUR-FU-10004427,56,6,3
426,US-2013-106845,FUR-FU-10001317,68,3,-23
7480,MX-2013-163790,FUR-FU-10001371,41,4,-3
4410,US-2013-119928,FUR-FU-10003901,40,4,-13
1713,MX-2013-117366,FUR-FU-10004013,76,4,9
9918,MX-2014-118528,FUR-FU-10002751,40,2,-23
7173,US-2014-142790,FUR-FU-10002751,40,2,-23
4524,US-2014-135748,FUR-FU-10001480,36,2,-4
1569,US-2014-133193,FUR-FU-10003283,101,10,-8
7081,MX-2014-160080,FUR-FU-10004960,59,3,-20
375,MX-2014-131366,FUR-FU-10004013,19,2,-12
9853,US-2014-141985,FUR-FU-10002837,311,7,-68
9851,US-2014-141985,FUR-FU-10004596,18,1,-10
2667,MX-2014-161228,FUR-FU-10000975,45,2,0
9124,US-2014-122749,FUR-FU-10004181,104,5,-28
3621,US-2014-164049,FUR-FU-10004915,43,1,-28
4869,MX-2014-162558,FUR-FU-10002637,48,5,-14
627,US-2014-112690,FUR-FU-10004015,57,3,-4
3298,US-2014-168102,FUR-FU-10001142,20,1,-8
8730,US-2014-109995,FUR-FU-10003273,132,3,-55
647,MX-2014-124674,FUR-FU-10001765,43,2,-22
4531,US-2014-166177,FUR-FU-10001583,68,9,11
8033,MX-2014-154907,FUR-FU-10003694,80,4,-32
5990,MX-2014-137211,FUR-FU-10004787,346,8,-208
554,US-2014-139941,FUR-FU-10004338,15,2,-2
4424,MX-2011-161823,TEC-CO-10001580,256,3,87
4652,MX-2011-115322,TEC-CO-10003370,260,3,72
7694,MX-2011-157049,TEC-CO-10003964,632,3,87
8440,MX-2011-145884,TEC-CO-10003964,421,2,58
9939,MX-2011-113243,TEC-CO-10001234,423,2,42
2489,MX-2011-107482,TEC-CO-10001933,992,5,177
2657,MX-2011-134873,TEC-CO-10001042,111,1,41
5179,MX-2011-151694,TEC-CO-10000222,339,3,101
1259,MX-2011-109715,TEC-CO-10003964,1053,5,146
8357,MX-2011-108301,TEC-CO-10001580,256,3,87
7534,MX-2011-140536,TEC-CO-10001040,190,2,81
7143,MX-2011-100174,TEC-CO-10004185,79,1,18
5973,MX-2011-107370,TEC-CO-10001595,526,3,189
8561,US-2011-152821,TEC-CO-10001309,1771,7,50
1935,MX-2012-165491,TEC-CO-10003784,599,3,197
295,MX-2012-133424,TEC-CO-10000266,701,4,301
9635,US-2012-164805,TEC-CO-10001309,759,3,21
3454,MX-2012-150133,TEC-CO-10002381,751,8,36
2259,MX-2012-146031,TEC-CO-10000296,762,6,289
257,MX-2012-100503,TEC-CO-10001824,162,2,30
3949,MX-2012-149454,TEC-CO-10004589,752,3,127
2013,MX-2012-116575,TEC-CO-10000387,214,1,32
6974,MX-2012-117842,TEC-CO-10002759,324,2,6
9525,MX-2012-122553,TEC-CO-10002009,1003,4,179
4100,MX-2012-135230,TEC-CO-10002571,191,2,44
9695,US-2012-117982,TEC-CO-10002113,1172,12,361
1967,MX-2012-104871,TEC-CO-10004185,157,2,36
2300,MX-2012-156776,TEC-CO-10001037,190,2,15
4744,MX-2012-121678,TEC-CO-10001756,96,1,37
226,MX-2012-147382,TEC-CO-10004398,520,3,218
1472,MX-2012-133480,TEC-CO-10003370,779,9,217
8816,MX-2012-142174,TEC-CO-10002110,96,1,34
8174,MX-2013-137680,TEC-CO-10004831,698,4,131
6469,MX-2013-157245,TEC-CO-10001818,710,3,6
9880,MX-2013-149167,TEC-CO-10002113,98,1,30
2289,MX-2013-162677,TEC-CO-10004701,1115,7,333
2044,MX-2013-140186,TEC-CO-10003694,759,3,44
6112,MX-2013-121748,TEC-CO-10000137,1264,5,301
1724,MX-2013-118990,TEC-CO-10002110,672,7,241
4354,MX-2013-142958,TEC-CO-10002493,582,6,63
2216,MX-2013-155474,TEC-CO-10001756,192,2,75
8156,MX-2013-145275,TEC-CO-10002759,162,1,3
8152,MX-2013-145275,TEC-CO-10004171,112,1,45
976,MX-2014-111122,TEC-CO-10002201,335,4,43
6453,MX-2014-117751,TEC-CO-10002381,188,2,9
4693,MX-2014-148950,TEC-CO-10003655,504,2,150
3256,MX-2014-165050,TEC-CO-10002617,421,2,177
9004,MX-2014-105928,TEC-CO-10003142,128,1,23
2175,MX-2014-168550,TEC-CO-10002271,590,3,70
233,MX-2014-107930,TEC-CO-10000917,176,1,26
6215,MX-2014-123722,TEC-CO-10002271,590,3,70
4945,MX-2014-165575,TEC-CO-10004690,479,2,196
453,MX-2014-136973,TEC-CO-10004171,448,4,179
5095,MX-2014-124800,TEC-CO-10001580,342,4,116
7331,MX-2014-112585,TEC-CO-10000372,387,4,38
7328,MX-2014-112585,TEC-CO-10002063,395,2,51
3080,MX-2014-139654,TEC-CO-10001742,316,2,151
6874,MX-2014-120810,TEC-CO-10003678,251,3,40
4023,MX-2014-114874,TEC-CO-10001595,351,2,126
5085,MX-2014-122686,TEC-CO-10003002,284,3,48
2817,MX-2014-113131,TEC-CO-10002201,84,1,11
50375,NI-2011-3020,OFF-ACC-10001285,5,2,-9
45524,NI-2011-6390,OFF-SAN-10000874,46,6,-54
41370,NI-2011-5920,OFF-CAR-10001428,2,1,-2
41702,NI-2011-1760,OFF-IBI-10000440,4,1,-8
41701,NI-2011-1760,OFF-ADV-10002549,25,6,-41
42823,NI-2012-5650,OFF-BIN-10000772,9,1,-14
45164,NI-2012-4680,OFF-FIS-10004721,19,2,-25
47034,NI-2012-4150,OFF-CAM-10002159,9,1,-6
48757,NI-2012-5940,OFF-EAT-10003094,4,1,-5
47919,NI-2012-2810,OFF-KIT-10003757,317,2,-655
46183,NI-2012-3370,OFF-CAR-10000319,15,4,-12
46185,NI-2012-3370,OFF-STO-10004496,4,1,-5
47085,NI-2012-2990,OFF-SAN-10004232,7,1,-7
47084,NI-2012-2990,OFF-NOV-10004048,3,1,-6
47086,NI-2012-2990,OFF-ENE-10002784,10,2,-13
48750,NI-2013-2070,OFF-AVE-10002079,30,2,-64
45743,NI-2013-6990,OFF-BIC-10002942,6,1,-9
45742,NI-2013-6990,OFF-BIN-10001385,4,1,-9
43692,NI-2013-4460,OFF-CAR-10002942,9,1,-12
46026,NI-2013-9790,OFF-BIN-10000561,11,2,-22
46025,NI-2013-9790,OFF-SAN-10002441,9,2,-19
46027,NI-2013-9790,OFF-CAM-10001761,4,1,-5
46110,NI-2013-6450,OFF-HAR-10003659,3,1,-6
50718,NI-2013-5240,OFF-BIC-10003680,34,6,-34
50719,NI-2013-5240,OFF-AME-10002557,10,2,-15
44466,NI-2013-1420,OFF-BIN-10000327,8,1,-14
43456,NI-2013-7770,OFF-SME-10004518,7,2,-14
46668,NI-2013-7440,OFF-HAR-10001714,5,2,-4
46667,NI-2013-7440,OFF-ENE-10000012,9,1,-18
44324,NI-2014-8880,OFF-BOS-10002073,17,1,-31
44320,NI-2014-8880,OFF-STA-10002791,14,1,-24
44318,NI-2014-8880,OFF-AVE-10002892,8,1,-20
44323,NI-2014-8880,OFF-IBI-10002805,18,2,-12
44321,NI-2014-8880,OFF-STO-10001239,6,1,-13
44329,NI-2014-8880,OFF-STO-10004841,7,2,-7
44328,NI-2014-8880,OFF-ACM-10002816,9,1,-9
44319,NI-2014-8880,OFF-ELI-10001705,74,6,-52
43956,NI-2014-2010,OFF-STA-10004885,13,1,-23
46457,NI-2014-9900,OFF-BIN-10002061,56,4,-82
45311,NI-2014-7250,OFF-EAT-10000854,16,4,-22
42785,NI-2014-3680,OFF-CAM-10002611,28,2,-26
43891,NI-2014-4870,OFF-BIN-10002407,6,1,-6
43890,NI-2014-4870,OFF-SAN-10004420,29,2,-22
45093,NI-2014-4600,OFF-KRA-10000113,6,1,-12
45092,NI-2014-4600,OFF-ADV-10000331,8,2,-7
49124,NI-2014-3100,OFF-BIN-10002236,32,4,-26
44046,NI-2014-5760,OFF-CAR-10003373,2,1,-3
44048,NI-2014-5760,OFF-KLE-10000228,28,2,-25
49865,NI-2014-8530,OFF-NOV-10004680,20,6,-17
48003,NI-2014-820,OFF-GLO-10003639,60,4,-56
48005,NI-2014-4660,OFF-OIC-10001921,21,4,-23
47368,NI-2014-1530,OFF-AME-10002081,13,2,-17
47366,NI-2014-1530,OFF-KRA-10000916,14,1,-17
47365,NI-2014-1530,OFF-SAN-10001542,10,1,-10
41432,NI-2014-980,OFF-STA-10004327,13,2,-27
43055,NI-2011-7750,OFF-BIN-10001385,4,1,-9
43873,NI-2011-9200,OFF-IBI-10001772,5,2,-6
43874,NI-2011-9200,OFF-HON-10001204,4,1,-9
45002,NI-2011-2370,OFF-AVE-10000543,1,1,-2
44998,NI-2011-2370,OFF-WIL-10000986,20,6,-30
45000,NI-2011-2370,OFF-AME-10000851,12,1,-8
44999,NI-2011-2370,OFF-EAT-10002674,18,4,-32
45511,NI-2011-5870,OFF-BIN-10000711,8,1,-11
45509,NI-2011-5870,OFF-HAR-10003514,6,2,-5
42914,NI-2011-7830,OFF-BIN-10000837,29,4,-29
42919,NI-2011-7830,OFF-ACC-10002327,4,1,-7
42916,NI-2011-7830,OFF-EAT-10001137,11,2,-18
42913,NI-2011-7830,OFF-ELI-10000044,19,6,-33
50008,NI-2011-3310,OFF-BIN-10003327,7,1,-12
50007,NI-2011-3310,OFF-HON-10000934,13,4,-23
44340,NI-2011-1020,OFF-STA-10000247,61,4,-77
50278,NI-2011-1440,OFF-SAN-10001345,16,1,-38
51023,NI-2011-1810,OFF-CAR-10002931,3,2,-3
51027,NI-2011-1810,OFF-IBI-10000959,16,1,-27
47713,NI-2011-1550,OFF-HOO-10003653,683,4,-865
47714,NI-2011-1550,OFF-CAR-10004886,4,1,-5
47715,NI-2011-1550,OFF-GLO-10001348,9,1,-21
42347,NI-2012-9890,OFF-CAR-10003030,16,6,-13
42348,NI-2012-9890,OFF-IBI-10004959,5,1,-7
46728,NI-2012-1610,OFF-CAR-10002942,9,1,-12
46727,NI-2012-1610,OFF-ACM-10000570,9,1,-19
42139,NI-2012-6180,OFF-HAM-10004805,24,2,-21
42135,NI-2012-6180,OFF-BOS-10001511,66,4,-114
42138,NI-2012-6180,OFF-GRE-10000328,40,8,-90
42137,NI-2012-6180,OFF-FIS-10000063,45,4,-37
50842,NI-2012-9410,OFF-BIN-10001385,4,1,-9
43507,NI-2013-2220,OFF-HAM-10004122,85,1,-190
43505,NI-2013-2220,OFF-HAM-10003040,649,4,-886
43508,NI-2013-2220,OFF-ACC-10001703,9,2,-21
45151,NI-2013-5550,OFF-CAM-10004002,25,4,-25
50211,NI-2013-7610,OFF-BIN-10003023,14,1,-31
50213,NI-2013-7610,OFF-SAN-10001345,32,2,-75
50212,NI-2013-7610,OFF-OIC-10001477,4,1,-7
49248,NI-2013-4040,OFF-AME-10000440,29,2,-37
49247,NI-2013-4040,OFF-STO-10003802,4,1,-7
47828,NI-2013-3460,OFF-STA-10003956,3,1,-2
47827,NI-2013-3460,OFF-IBI-10003191,10,1,-11
48256,NI-2013-3390,OFF-IBI-10002486,3,1,-5
50906,NI-2013-3780,OFF-STA-10001791,11,2,-13
45136,NI-2013-5220,OFF-KIT-10000624,59,2,-77
44693,NI-2013-2470,OFF-AVE-10000543,1,1,-2
44692,NI-2013-2470,OFF-GRE-10002109,20,2,-20
